"Collector.Collection.Number","Collector","Collection.Number","Longitude","Latitude","Altitude","Length.Lamina","Width.Lamina","Length.Synflorescence.Axis","Perimeter.Synflorescence.Axis","Number.Pairs.Sterile.Leaves.Per.Synflorescence","Number.Capitula.Per.Synflorescence","Length.Cyme.Peduncle","Diameter.Capitulum","Length.Sterile.Phyllary","Width.Sterile.Phyllary","Length.Ray.Flower.Corolla","Length.Disc.Flower.Corolla","Length.Disc.Flower.Tube","Type.Taxa","Cited.Cuatrecasas.Monograph.Taxa"
"Barclay & Juajibioy_7689","Barclay & Juajibioy","7689",NA,NA,3000,46.5,4.765,68,2.1,0,9,NA,2.32,22.34,10.16,10.5366666666667,8.7,2.75,NA,"Espeletia.killipii"
"Garcia-Barriga_17392","Garcia-Barriga","17392",NA,NA,3600,38.35,4.91,68,2.1,0,5,6.64666666666667,2.45,23.4,9.89,11.4,8.17333333333333,3.405,NA,"Espeletia.killipii"
"Cleff_1575","Cleef","1575",NA,NA,4000,40.95,3.5,60.5,2.5,0,3,7.22,3.20666666666667,28.84,5.33,17.7566666666667,9.42,2.99,NA,"Espeletia.summapacis"
"Rangel_1672","Rangel","1672",NA,NA,3960,28.3,2.48,43,2.2,0,3,13.5666666666667,3.1,NA,NA,NA,NA,NA,NA,NA
"Cleff_1573","Cleef","1573",NA,NA,NA,37.6,3.1,45,1.8,0,3,8.1,3.185,18.33,8.55,13.1,7.94,2.55666666666667,NA,"Espeletia.summapacis"
"Diaz et. al_2873","Diaz et al.","2873",NA,NA,3920,39.4333333333333,3.51,65,2.6,0,3,18,2.99,2.18,6.04,15.4566666666667,8.44,1.80666666666667,NA,NA
"Uribe & Jaramillo_6896","Uribe & Jaramillo","6896",NA,NA,3950,34.15,NA,64,2.1,0,3,16.8333333333333,3.175,NA,NA,14.8666666666667,7.93666666666667,1.97333333333333,NA,"Espeletia.summapacis"
"Uribe & Jaramillo_6897","Uribe & Jaramillo","6897",NA,NA,3956,52.3,5.13666666666667,54,2,0,3,7.36,4.32,NA,NA,NA,NA,NA,NA,"Espeletia.summapacis"
"Uribe_7033","Uribe","7033",NA,NA,3980,30.5,2.95,51.1666666666667,2.16666666666667,0,3,7.115,3.115,20.5133333333333,5.55333333333333,14.8566666666667,8.50333333333333,1.69,NA,NA
"Cuatrecasas & Jaramillo_28785","Cuatrecasas & Jaramillo","28785",NA,NA,4000,38.4,3.24,53,2.1,0,3,12.76,3.365,17.94,8.15,15,10.64,1.585,NA,"Espeletia.summapacis"
"Cuatrecasas & Jaramillo_28789","Cuatrecasas & Jaramillo","28789",NA,NA,4000,38,4.05,63,2,0,3,6.6,2.85,21.79,8.42,13.4266666666667,8.90333333333333,1.77333333333333,NA,"Espeletia.summapacis"
"Garcia-Barriga_8117","Garcia-Barriga","8117",NA,NA,3400,39.1666666666667,4.38,53.6666666666667,1.9,0,4.66666666666667,7.25666666666667,2.5825,25.9666666666667,11.2866666666667,13.58,9.45333333333333,3.47,"Espeletia.killipii",NA
"Cuatrecasas & Jaramillo_25986","Cuatrecasas & Jaramillo","25986",NA,NA,3687,NA,NA,NA,2.5,0,5,11.6333333333333,3.8825,30.2,20.4,21.06,NA,NA,"Espeletia.killipii.var.chisacana","Espeletia.killipii.var.chisacana"
"Uribe & Jaramillo_6895","Uribe & Jaramillo","6895",NA,NA,3955,45.4333333333333,4.59333333333333,54.3,2.9,0,3,10.35,3.71333333333333,18.04,7.015,15.79,9.19,1.75666666666667,"Espeletia.summapacis",NA
"Cuatrecasas & Jaramillo_25748","Cuatrecasas & Jaramillo","25748",NA,NA,3650,33.9333333333333,NA,64,1.5,1,18,1.68,2.21,10.605,4.64,13.3666666666667,5.83,1.13333333333333,"Espeletia.grandiflora.var.attenuata",NA
"Cuatrecasas_10467","Cuatrecasas","10467",NA,NA,3400,36.2,6.66333333333333,98,3,0,9,4.635,2.545,NA,NA,13.39,8.92333333333333,3.61333333333333,"Espeletia.grandiflora.fma.longiligulata",NA
"Cuatrecasas_9527-A","Cuatrecasas","9527A",NA,NA,3150,25.95,5.195,106,1.4,3,8,2.19666666666667,1.7275,11.64,6.09,10.2766666666667,5.87333333333333,2.40333333333333,"Espeletia.grandiflora.fma.reducta",NA
"Cuatrecasas_9527","Cuatrecasas","9527",NA,NA,3150,37.2333333333333,7.89,100,2.6,1,26,3.04333333333333,1.58,12.52,7,11.3466666666667,6.00333333333333,2.36333333333333,"Espeletia.grandiflora.fma.multiflora",NA
"Garcia-Barriga_17194","Garcia-Barriga","17194",NA,NA,3350,27.6,2.62666666666667,NA,1.8,1,9,0.827333333333333,1.78666666666667,NA,NA,8.59333333333333,6.75666666666667,1.24,NA,NA
"Huertas & Camargo_5957","Huertas & Camargo","5957",NA,NA,3000,40,3.12,NA,1.6,NA,17,3.08,1.5775,NA,NA,9.19,4.67666666666667,1.19333333333333,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
"Barclay & Juajibioy_6137A","Barclay & Juajibioy","6137A",NA,NA,3300,33.5,3.96,NA,1,NA,9,1.84333333333333,2.6125,NA,NA,12.96,NA,NA,NA,NA
"Huertas & Camargo_856","Huertas & Camargo","856",NA,NA,3150,30.0333333333333,1.99333333333333,NA,1.4,NA,11,1.735,1.5875,10.84,5.42,7.34,5.20666666666667,1.36333333333333,NA,NA
"Schultes_20177","Schultes","20177",NA,NA,NA,NA,NA,NA,1.8,1,13,NA,1.965,NA,NA,NA,NA,NA,NA,"Espeletia.grandiflora.ssp.grandiflora.var.attenuata"
